pair_id,conversation_id,customer_tweet_id,response_tweet_id,customer_author_id,customer_text,response_text,customer_text_normalized,response_text_normalized,customer_timestamp,response_timestamp,turn_delay_seconds,response_has_url,response_requests_dm,response_mentions_genius_bar,response_has_troubleshooting,conversation_length
77946,2146660,2146660,2146659,631036,i hate that i updated my fucking phone. my shit is acting so stupid &amp; im getting so frustrated @115858 fucking do better,@631036 Let us help with your iPhone! Please use the DM link below to share more details about the issues you’re experiencing. https://t.co/GDrqU22YpT,i hate that i updated my fucking phone. my shit is acting so stupid &amp; im getting so frustrated @user fucking do better,@user Let us help with your iPhone! Please use the DM link below to share more details about the issues you’re experiencing. https://t.co/GDrqU22YpT,Wed Nov 08 20:22:09 +0000 2017,Wed Nov 08 20:47:00 +0000 2017,1491,True,True,False,False,2
73058,2054865,2054865,2054864,607731,It’s a good idea not to upgrade to iOS 11 until @115858 fixes battery drain issues. Too bad I was quick in doing so. 😏,"@607731 You should be able to rely on your iPhone, without worrying about battery life. Let's sort this out together. DM us with details: https://t.co/GDrqU22YpT",It’s a good idea not to upgrade to iOS 11 until @user fixes battery drain issues. Too bad I was quick in doing so. 😏,"@user You should be able to rely on your iPhone, without worrying about battery life. Let's sort this out together. DM us with details: https://t.co/GDrqU22YpT",Thu Oct 05 09:45:12 +0000 2017,Thu Oct 05 14:15:00 +0000 2017,16188,True,True,False,False,2
54874,1734427,1734427,1734426,523761,I️ @AppleSupport,@523761 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,I️ @AppleSupport,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 03:54:04 +0000 2017,Tue Nov 07 13:37:36 +0000 2017,35012,True,False,False,True,2
22894,817010,817014,817015,314584,@AppleSupport And if I experience the same thing? What then?,"@314584 Great question! If the behavior persists after updating, we’ll continue to investigate in DM. We’re here for you. https://t.co/GDrqU22YpT",@AppleSupport And if I experience the same thing? What then?,"@user Great question! If the behavior persists after updating, we’ll continue to investigate in DM. We’re here for you. https://t.co/GDrqU22YpT",Thu Oct 12 21:23:51 +0000 2017,Thu Oct 12 21:35:00 +0000 2017,669,True,True,False,False,8
47836,1616953,1616953,1616952,151807,"@AppleSupport Is this normal? My #iPhone 6 on latest #ios11 (11.1.2) just went 40% to dead w/in 1 min, w/o warning. And as soon as I start charging, it woke up w/ 14% charged &amp; 30% charged in 5 mins. As loyal customer/shareholder, I expect better. #ownup Something ain’t right. https://t.co/SLGCyPIq31","@151807 Thanks for reaching back out to us. Send us over a DM, and we'll work together there. https://t.co/GDrqU22YpT","@AppleSupport Is this normal? My #iPhone 6 on latest #ios11 (11.1.2) just went 40% to dead w/in 1 min, w/o warning. And as soon as I start charging, it woke up w/ 14% charged &amp; 30% charged in 5 mins. As loyal customer/shareholder, I expect better. #ownup Something ain’t right. https://t.co/SLGCyPIq31","@user Thanks for reaching back out to us. Send us over a DM, and we'll work together there. https://t.co/GDrqU22YpT",Sat Nov 25 04:46:43 +0000 2017,Sat Nov 25 13:16:30 +0000 2017,30587,True,True,False,False,2
105976,2966612,2966612,2966611,818423,@AppleSupport why can’t I share my Apple Music playlists like I used to https://t.co/HyZVerD4xy,@818423 Hi there; we appreciate you reaching out to us to resolve this matter. Let's partner up in DM and go from there. https://t.co/GDrqU22YpT,@AppleSupport why can’t I share my Apple Music playlists like I used to https://t.co/HyZVerD4xy,@user Hi there; we appreciate you reaching out to us to resolve this matter. Let's partner up in DM and go from there. https://t.co/GDrqU22YpT,Wed Nov 29 22:46:25 +0000 2017,Wed Nov 29 22:57:53 +0000 2017,688,True,True,False,False,2
58013,1774764,1774762,1774761,258658,@533356 I️ really h8 that I️ can’t type I️. Wtf @115858,@258658 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@user I️ really h8 that I️ can’t type I️. Wtf @user,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 01:51:59 +0000 2017,Wed Nov 08 04:29:53 +0000 2017,9474,True,False,False,True,4
104646,2920060,2920059,2920061,116796,@AppleSupport Done. It would be appreciated if you passed this request on to the powers that be as well.,@116796 Thanks for providing your feedback. We value your feedback and recommendations. Please know that your feedback is reviewed. DM us with any additional questions. We're happy to do everything we can to help. https://t.co/GDrqU22YpT,@AppleSupport Done. It would be appreciated if you passed this request on to the powers that be as well.,@user Thanks for providing your feedback. We value your feedback and recommendations. Please know that your feedback is reviewed. DM us with any additional questions. We're happy to do everything we can to help. https://t.co/GDrqU22YpT,Wed Nov 29 03:30:53 +0000 2017,Wed Nov 29 03:40:00 +0000 2017,547,True,True,False,False,4
92503,2516097,2516096,2516095,716760,@115858 Só queria q meu celular q tem só 4 meses não estivesse cheio dos problemas q tem 🙄 vcs brincaram com essa de estragar o iPhone 7 só pq lançaram o 8 😞🤦🏻‍♀️,"@716760 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",@user Só queria q meu celular q tem só 4 meses não estivesse cheio dos problemas q tem 🙄 vcs brincaram com essa de estragar o iPhone 7 só pq lançaram o 8 😞🤦🏻‍♀️,"@user Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt",Wed Nov 15 22:17:56 +0000 2017,Wed Nov 15 23:17:00 +0000 2017,3544,True,False,False,False,3
45618,1571733,1571733,1571731,484581,"@115858 Rude.. Very Rude.. APPLE GUYS DON'T HAVE MANNERS.. Shouting at Customers HiLite Mall, Calicut. Been to lot of places, this is cheap",@484581 We want to look into this. Please DM us with more detail of your experience. https://t.co/GDrqU22YpT,"@user Rude.. Very Rude.. APPLE GUYS DON'T HAVE MANNERS.. Shouting at Customers HiLite Mall, Calicut. Been to lot of places, this is cheap",@user We want to look into this. Please DM us with more detail of your experience. https://t.co/GDrqU22YpT,Sat Nov 04 12:05:37 +0000 2017,Sat Nov 04 17:33:25 +0000 2017,19668,True,True,False,False,3
97114,2675372,2675372,2675370,753069,@AppleSupport My iPhone SE battery has gone from 77% to 13% while locked overnight... please hurry up and fix iOS 11.. it’s a joke presently...,@753069 We can actually help address this issue with you from here. Are you running the most current iOS 11.0.3?,@AppleSupport My iPhone SE battery has gone from 77% to 13% while locked overnight... please hurry up and fix iOS 11.. it’s a joke presently...,@user We can actually help address this issue with you from here. Are you running the most current iOS 11.0.3?,Tue Oct 31 06:49:30 +0000 2017,Tue Oct 31 13:12:35 +0000 2017,22985,False,False,False,True,4
29134,1025596,1025595,1025597,362687,@AppleSupport I’ve only npticed it happening on one,@362687 Thanks for the info. Send us a DM and we will continue from there. https://t.co/GDrqU22YpT,@AppleSupport I’ve only npticed it happening on one,@user Thanks for the info. Send us a DM and we will continue from there. https://t.co/GDrqU22YpT,Mon Oct 23 00:10:42 +0000 2017,Mon Oct 23 00:27:27 +0000 2017,1005,True,True,False,False,4
22007,790674,790674,790673,308540,my phone deleted my text message threads that I've had for ever 😔 fuck u @115858,@308540 We are here to help. DM us which iOS device you are using and we can take a look. https://t.co/GDrqU22YpT,my phone deleted my text message threads that I've had for ever 😔 fuck u @user,@user We are here to help. DM us which iOS device you are using and we can take a look. https://t.co/GDrqU22YpT,Thu Oct 12 03:27:12 +0000 2017,Thu Oct 12 12:23:32 +0000 2017,32180,True,True,False,False,2
5534,235807,235803,235805,172164,"@AppleSupport Please help.

1. Please check #iOS11 (issamess🙅🏾): all of our symptoms are there 
2. No need to reboot. It reboots itself constantly 💁🏾 https://t.co/P1yWQNJuwN",@172164 Let's follow up in DM. We'll continue the conversation there. https://t.co/GDrqU22YpT,@AppleSupport Please help. 1. Please check #iOS11 (issamess🙅🏾): all of our symptoms are there 2. No need to reboot. It reboots itself constantly 💁🏾 https://t.co/P1yWQNJuwN,@user Let's follow up in DM. We'll continue the conversation there. https://t.co/GDrqU22YpT,Thu Oct 05 14:19:32 +0000 2017,Thu Oct 05 15:39:01 +0000 2017,4769,True,True,False,False,6
20672,740984,740983,740985,297213,@AppleSupport Already fixed it myself,@297213 Glad to hear it. Feel free to reach out if you have any other questions.,@AppleSupport Already fixed it myself,@user Glad to hear it. Feel free to reach out if you have any other questions.,Wed Oct 11 15:17:52 +0000 2017,Wed Oct 11 16:05:42 +0000 2017,2870,False,False,False,False,4
104417,2913328,2913328,2913327,806483,"Haven’t had my phone for a week yet, nor have I dropped it. And both the front and back glass are chipped. What the actual fuck @115858. I seriously expected so much more out of this 1000$ phone. Everything about this phone is amazing, expect the auto chipping glass. 🙃🙃🙃🙄","@806483 We're happy to assist you if you'd like to explore the options available to you for service. Since our service options vary by country/region, go ahead and let us know where you're located within DM here: https://t.co/GDrqU22YpT","Haven’t had my phone for a week yet, nor have I dropped it. And both the front and back glass are chipped. What the actual fuck @user. I seriously expected so much more out of this 1000$ phone. Everything about this phone is amazing, expect the auto chipping glass. 🙃🙃🙃🙄","@user We're happy to assist you if you'd like to explore the options available to you for service. Since our service options vary by country/region, go ahead and let us know where you're located within DM here: https://t.co/GDrqU22YpT",Tue Nov 28 22:00:24 +0000 2017,Tue Nov 28 22:16:00 +0000 2017,936,True,True,False,False,2
36841,1329289,1329289,1329288,430153,@AppleSupport why did my purchased season of modern family change from being able to watch it to having to watch it if some app of Apple TV?,"@430153 We've received your DM, and we'll continue with you there. Be on the lookout for a reply.",@AppleSupport why did my purchased season of modern family change from being able to watch it to having to watch it if some app of Apple TV?,"@user We've received your DM, and we'll continue with you there. Be on the lookout for a reply.",Mon Oct 16 04:37:01 +0000 2017,Mon Oct 16 12:34:00 +0000 2017,28619,False,True,False,False,2
29418,1040156,1040156,1040155,301802,"Gah! Trying to update my AppleID payment card with new card details &amp; it keeps saying card is declined (it's fine), &amp; when I try to update / change anything online, whenever I hit save it times my session out 'for security purposes'. Come on, @AppleSupport, give a girl a break!","@301802 Check out this article: https://t.co/U96y4MTG7k
If the issue persists, the iTunes Store team is here: https://t.co/SDIe7UiyJN","Gah! Trying to update my AppleID payment card with new card details &amp; it keeps saying card is declined (it's fine), &amp; when I try to update / change anything online, whenever I hit save it times my session out 'for security purposes'. Come on, @AppleSupport, give a girl a break!","@user Check out this article: https://t.co/U96y4MTG7k If the issue persists, the iTunes Store team is here: https://t.co/SDIe7UiyJN",Sat Oct 14 17:50:29 +0000 2017,Sat Oct 14 18:21:00 +0000 2017,1831,True,False,False,False,4
41013,1454550,1454550,1454549,457597,"@AppleSupport since I made the n. iOS lot of my I phone functions arent working anymore :(
Why you always have to make it that complicated?",@457597 We're here for you. What issues are you having?,@AppleSupport since I made the n. iOS lot of my I phone functions arent working anymore :( Why you always have to make it that complicated?,@user We're here for you. What issues are you having?,Thu Nov 02 12:02:56 +0000 2017,Thu Nov 02 15:07:48 +0000 2017,11092,False,False,False,False,2
95450,2605275,2605270,2605268,737125,@AppleSupport No I powered it after it froze. But it already had 26% before,@737125 Which macOS are you running? Have you tried to boot into safe mode? Try that and let us know: https://t.co/PQ4LSYhUTY,@AppleSupport No I powered it after it froze. But it already had 26% before,@user Which macOS are you running? Have you tried to boot into safe mode? Try that and let us know: https://t.co/PQ4LSYhUTY,Mon Oct 30 20:17:01 +0000 2017,Mon Oct 30 20:25:00 +0000 2017,479,True,False,False,False,8
44194,1537679,1537679,1537678,476695,@AppleSupport Why is my phone autocorrecting the word it to spell i.t ?,@476695 Thanks for reaching out! Check out this article for information on managing autocorrect: https://t.co/U5VKSTl2CD,@AppleSupport Why is my phone autocorrecting the word it to spell i.t ?,@user Thanks for reaching out! Check out this article for information on managing autocorrect: https://t.co/U5VKSTl2CD,Tue Oct 17 01:38:49 +0000 2017,Tue Oct 17 01:50:00 +0000 2017,671,True,False,False,False,2
28154,1001123,1001123,1001120,357008,@AppleSupport where is personal hotspot in iPhone 7? https://t.co/qh3l74Q2Sl,@357008 Good question. We'd recommend checking with you carrier to make sure they support that feature: https://t.co/BpXde6g2r7,@AppleSupport where is personal hotspot in iPhone 7? https://t.co/qh3l74Q2Sl,@user Good question. We'd recommend checking with you carrier to make sure they support that feature: https://t.co/BpXde6g2r7,Sun Oct 22 16:17:43 +0000 2017,Sun Oct 22 17:43:31 +0000 2017,5148,True,False,False,False,6
14449,543751,543749,543748,246312,@246313 Smh @AppleSupport when y’all gonna fix this,"@246312 You came to the right place. A solution has been found. Please follow these steps to resolve the issue with your iPhone unexpectedly restarting: https://t.co/osZOKKTalm

If you continue to experience this issue or run into questions, DM us. We'll be here for you. https://t.co/GDrqU22YpT",@user Smh @AppleSupport when y’all gonna fix this,"@user You came to the right place. A solution has been found. Please follow these steps to resolve the issue with your iPhone unexpectedly restarting: https://t.co/osZOKKTalm If you continue to experience this issue or run into questions, DM us. We'll be here for you. https://t.co/GDrqU22YpT",Sat Dec 02 08:10:05 +0000 2017,Sat Dec 02 16:20:00 +0000 2017,29395,True,True,False,False,4
14431,87091,542384,543706,246295,@245882 @AppleSupport Same here!!,"@246295 We want to help. First, we'd suggest following the steps here to resolve the issue: https://t.co/osZOKKTalm If you need further assistance, let us know.",@user @AppleSupport Same here!!,"@user We want to help. First, we'd suggest following the steps here to resolve the issue: https://t.co/osZOKKTalm If you need further assistance, let us know.",Sat Dec 02 08:25:58 +0000 2017,Sat Dec 02 16:27:01 +0000 2017,28863,True,False,False,False,60
656,34620,34620,34619,123503,"When searching fot ""GOT"" Apple TV app shows Cmore but not @1561 Nordic, even tho I only have HBO installed. @AppleSupport",@123503 Let's get you in touch with our Apple TV experts so they can assist further. Reach out here: https://t.co/IBIY3vMgPj,"When searching fot ""GOT"" Apple TV app shows Cmore but not @user Nordic, even tho I only have HBO installed. @AppleSupport",@user Let's get you in touch with our Apple TV experts so they can assist further. Reach out here: https://t.co/IBIY3vMgPj,Wed Nov 01 09:27:07 +0000 2017,Wed Nov 01 13:26:00 +0000 2017,14333,True,False,False,False,2
102717,2845740,2845740,2845739,791540,"@115858 @AppleSupport  every since I updated my 7, maps is incorrect, sending me to wrong places, and then telling me go turn around a bunch of times when I am going the original way they told me to go. #fixit",@791540 We know how important it is for you Maps to work correctly and we're happy to help. Please DM us the iOS version currently installed on your iPhone 7 and we'll be happy to look into this with you. https://t.co/GDrqU22YpT,"@user @AppleSupport every since I updated my 7, maps is incorrect, sending me to wrong places, and then telling me go turn around a bunch of times when I am going the original way they told me to go. #fixit",@user We know how important it is for you Maps to work correctly and we're happy to help. Please DM us the iOS version currently installed on your iPhone 7 and we'll be happy to look into this with you. https://t.co/GDrqU22YpT,Mon Nov 27 17:38:10 +0000 2017,Mon Nov 27 17:43:31 +0000 2017,321,True,True,False,False,2
18439,656273,656273,656272,276132,"@AppleSupport my phone still autocorrects “it “ to “I.T”, I’m on 11.1.2",@276132 We want to help! Join us in DM and we'll get started together: https://t.co/GDrqU22YpT,"@AppleSupport my phone still autocorrects “it “ to “I.T”, I’m on 11.1.2",@user We want to help! Join us in DM and we'll get started together: https://t.co/GDrqU22YpT,Wed Nov 22 22:34:16 +0000 2017,Wed Nov 22 22:48:27 +0000 2017,851,True,True,False,False,2
53200,1702909,1702909,1702908,516254,@115858 fix this I️ shit man,@516254 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,@user fix this I️ shit man,@user Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 20:36:06 +0000 2017,Mon Nov 06 21:58:35 +0000 2017,4949,True,False,False,True,2
40988,1453872,1453869,1453867,275617,"@AppleSupport then is there every time I open my phone from then on..with no text. Restarting gets it to go away, but it still happens next time. (6+) 2/2",@275617 We've just released iOS 11.1. Let's get you updated and test again. This article explains how: https://t.co/80YRnjDFDk,"@AppleSupport then is there every time I open my phone from then on..with no text. Restarting gets it to go away, but it still happens next time. (6+) 2/2",@user We've just released iOS 11.1. Let's get you updated and test again. This article explains how: https://t.co/80YRnjDFDk,Thu Nov 02 10:58:52 +0000 2017,Thu Nov 02 14:52:01 +0000 2017,13989,True,False,False,True,5
63276,1900005,1900005,1900003,566225,"Mobile data is not working properly. Many a time, need to restart the phone @65702 @AppleSupport @116329 @117128",@566225 We want to do all we can to make sure you can access data when you need it most. What type of iPhone and iOS do you have?,"Mobile data is not working properly. Many a time, need to restart the phone @user @AppleSupport @user @user",@user We want to do all we can to make sure you can access data when you need it most. What type of iPhone and iOS do you have?,Wed Oct 18 07:27:33 +0000 2017,Wed Oct 18 13:12:49 +0000 2017,20716,False,False,False,False,5
25488,898848,898848,898846,333420,"Got new iPad after 3 years on old one that was slow. New one is crap. Have to keep rebooting, videos often won't play. WTF @AppleSupport? 😡",@333420 That's not expected behavior for a new iPad. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,"Got new iPad after 3 years on old one that was slow. New one is crap. Have to keep rebooting, videos often won't play. WTF @AppleSupport? 😡",@user That's not expected behavior for a new iPad. Join us in DM so we can better assist you: https://t.co/GDrqU22YpT,Sat Oct 21 02:25:23 +0000 2017,Sat Oct 21 04:01:30 +0000 2017,5767,True,True,False,False,3
94598,2573951,2573951,2573950,241989,@AppleSupport pourquoi bogues? https://t.co/GYnnuuhYmP,@241989 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,@AppleSupport pourquoi bogues? https://t.co/GYnnuuhYmP,@user We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 16 19:15:36 +0000 2017,Thu Nov 16 20:19:32 +0000 2017,3836,True,False,False,False,2
25000,849885,849887,883559,321939,@AppleSupport Yes exactly i tried 3-4 times but didnt worked,@321939 Have you tried more than one cord?  Are you charging via an outlet or plugged into a computer?,@AppleSupport Yes exactly i tried 3-4 times but didnt worked,@user Have you tried more than one cord? Are you charging via an outlet or plugged into a computer?,Fri Oct 20 19:01:34 +0000 2017,Fri Oct 20 20:10:00 +0000 2017,4106,False,False,False,True,9
64765,1928277,1928277,1928276,573858,@AppleSupport   Phone not working 11.0.3,@573858 We're here for you and happy to help. Can you tell us what's happening specifically? Send us a DM if you'd like. https://t.co/GDrqU22YpT,@AppleSupport Phone not working 11.0.3,@user We're here for you and happy to help. Can you tell us what's happening specifically? Send us a DM if you'd like. https://t.co/GDrqU22YpT,Fri Oct 27 17:32:33 +0000 2017,Fri Oct 27 19:43:32 +0000 2017,7859,True,True,False,False,2
62931,1894118,1894118,1894116,564634,@AppleSupport its been two days and my apple music still does not even open until on my phone. i deleted it and reinstalled... come on ppl,@564634 Let's get you rocking again. What exactly is happening when you try to play music on your iPhone? Are you getting any errors?,@AppleSupport its been two days and my apple music still does not even open until on my phone. i deleted it and reinstalled... come on ppl,@user Let's get you rocking again. What exactly is happening when you try to play music on your iPhone? Are you getting any errors?,Wed Oct 18 03:22:54 +0000 2017,Wed Oct 18 12:16:03 +0000 2017,31989,False,False,False,False,4
28473,1007144,1007140,1007139,176777,@AppleSupport 10.3.3,@176777 Let's go ahead and continue in DM. https://t.co/GDrqU22YpT,@AppleSupport 10.3.3,@user Let's go ahead and continue in DM. https://t.co/GDrqU22YpT,Sun Oct 22 19:13:14 +0000 2017,Sun Oct 22 19:51:54 +0000 2017,2320,True,True,False,False,6
99339,2731314,2731314,2731313,273658,@AppleSupport I got a green line on my iPhone screen just got it used this for 1 day how do I return this and get my refund.,@273658 We want to help. DM us and we'll go from there. https://t.co/GDrqU22YpT,@AppleSupport I got a green line on my iPhone screen just got it used this for 1 day how do I return this and get my refund.,@user We want to help. DM us and we'll go from there. https://t.co/GDrqU22YpT,Mon Nov 20 15:25:23 +0000 2017,Mon Nov 20 15:43:00 +0000 2017,1057,True,True,False,False,2
73516,2060521,2060521,2060520,433887,@115858 fix this iOS!! For god sake! It is crashing every time I open a new app! 😤😤😡 AAAAAAAAA,@433887 That's definitely not what we'd expect and we'd like to help. What type of device are you using? Tell us via DM. https://t.co/GDrqU22YpT,@user fix this iOS!! For god sake! It is crashing every time I open a new app! 😤😤😡 AAAAAAAAA,@user That's definitely not what we'd expect and we'd like to help. What type of device are you using? Tell us via DM. https://t.co/GDrqU22YpT,Sat Oct 07 13:59:17 +0000 2017,Sat Oct 07 16:36:00 +0000 2017,9403,True,True,False,False,2
64531,1924577,1924577,1924576,572863,"@AppleSupport you promise a voice chat in 5 minutes, 50 later I resort to email, which you say is 48 hours at most. Well it’s been 3 days...",@572863 We'd like to help via Twitter any way we can. Please let us know a bit more about what's going on in DM and we'll go from there. https://t.co/GDrqU22YpT,"@AppleSupport you promise a voice chat in 5 minutes, 50 later I resort to email, which you say is 48 hours at most. Well it’s been 3 days...",@user We'd like to help via Twitter any way we can. Please let us know a bit more about what's going on in DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Nov 16 11:57:38 +0000 2017,Thu Nov 16 15:35:01 +0000 2017,13043,True,True,False,False,2
26912,949695,949694,949692,345240,@AppleSupport why can’t I hear anybody when I make a call? They can’t hear me either. But yet it will work whilst I’m on WhatsApp 😤,@345240 Let's meet up in DM to get some more detail. Thanks! https://t.co/GDrqU22YpT,@AppleSupport why can’t I hear anybody when I make a call? They can’t hear me either. But yet it will work whilst I’m on WhatsApp 😤,@user Let's meet up in DM to get some more detail. Thanks! https://t.co/GDrqU22YpT,Sat Oct 21 17:26:36 +0000 2017,Sat Oct 21 19:48:33 +0000 2017,8517,True,True,False,False,4
69901,2014006,2014006,2014005,487228,Eye just want to be able to text the letter after ‘h’ and before ‘j’. @115858 @AppleSupport please fix this already.,@487228 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Eye just want to be able to text the letter after ‘h’ and before ‘j’. @user @AppleSupport please fix this already.,@user Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,Sun Nov 05 13:18:56 +0000 2017,Sun Nov 05 17:14:55 +0000 2017,14159,True,True,False,False,2
79506,2207595,2207595,2207594,645423,"I Phone X ka screnshot normal phone me kaisa dikhega..??
😂😂😂
#iPhoneXIndia @AppleSupport 
#timcook #GareeboKaQuestion",@645423 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,I Phone X ka screnshot normal phone me kaisa dikhega..?? 😂😂😂 #iPhoneXIndia @AppleSupport #timcook #GareeboKaQuestion,@user We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Fri Nov 10 01:21:24 +0000 2017,Fri Nov 10 02:23:52 +0000 2017,3748,True,False,False,False,2
87799,2378137,2378137,2378136,404422,@AppleSupport @115858 Where can we go to provide bugs that we have found on iOS 11?,@404422 We would be glad to help you. What issues are you experiencing? Let us know in DM. https://t.co/GDrqU22YpT,@AppleSupport @user Where can we go to provide bugs that we have found on iOS 11?,@user We would be glad to help you. What issues are you experiencing? Let us know in DM. https://t.co/GDrqU22YpT,Tue Nov 14 03:50:22 +0000 2017,Tue Nov 14 04:07:30 +0000 2017,1028,True,True,False,False,2
93914,2555449,2555448,2555453,725647,"@AppleSupport Yes, it works in Safari. Just checked. And also checked with another friend with Apple Music subscription (iPhone 7 Plus, iOS 11.1.1). She cannot play videos on cellular data in Apple Music too. Wi-fi works for her as for me.",@725647 Let's check a couple settings. Please go to Settings &gt; Cellular is Music enabled? In Settings &gt; Music we want to make sure Cellular Data is also on here. Please DM us the results. https://t.co/GDrqU22YpT,"@AppleSupport Yes, it works in Safari. Just checked. And also checked with another friend with Apple Music subscription (iPhone 7 Plus, iOS 11.1.1). She cannot play videos on cellular data in Apple Music too. Wi-fi works for her as for me.",@user Let's check a couple settings. Please go to Settings &gt; Cellular is Music enabled? In Settings &gt; Music we want to make sure Cellular Data is also on here. Please DM us the results. https://t.co/GDrqU22YpT,Thu Nov 16 18:16:54 +0000 2017,Thu Nov 16 19:12:37 +0000 2017,3343,True,True,False,True,8
86031,2341904,2341904,2341903,286121,battery draining within am hour!! \and wont charge from usb point!! Help! @applesupport 11.1.1 battery,"@286121 We'd like to see how we can help with the battery drain and charging. To start, DM us which device you're experiencing this on and we'll start working there. https://t.co/GDrqU22YpT",battery draining within am hour!! \and wont charge from usb point!! Help! @applesupport 11.1.1 battery,"@user We'd like to see how we can help with the battery drain and charging. To start, DM us which device you're experiencing this on and we'll start working there. https://t.co/GDrqU22YpT",Mon Nov 13 10:01:58 +0000 2017,Mon Nov 13 14:58:34 +0000 2017,17796,True,True,False,True,2
68036,1997333,1997333,1997332,590580,@115858 what’s wrong with the letter I️ every time I️ try to type it by itself “A ?” comes up?,"@590580 We'd like to take a look at this with you. DM us, tell us the exact version of iOS 11 you're using and we'll go from there. https://t.co/GDrqU22YpT",@user what’s wrong with the letter I️ every time I️ try to type it by itself “A ?” comes up?,"@user We'd like to take a look at this with you. DM us, tell us the exact version of iOS 11 you're using and we'll go from there. https://t.co/GDrqU22YpT",Fri Nov 03 11:35:49 +0000 2017,Fri Nov 03 17:26:31 +0000 2017,21042,True,True,False,True,2
12266,455007,455007,455006,223005,Really @115858 a software update and my external drive no longer works?!?! I ❤️ you but #EpicFail !!!,"@223005 Let's partner together to get to the bottom of what's going on with your external drive since the update, so we can offer an appropriate solution. Does it have an LED to indicate its receiving power? Have you checked under Devices in a Finder window?",Really @user a software update and my external drive no longer works?!?! I ❤️ you but #EpicFail !!!,"@user Let's partner together to get to the bottom of what's going on with your external drive since the update, so we can offer an appropriate solution. Does it have an LED to indicate its receiving power? Have you checked under Devices in a Finder window?",Thu Nov 30 23:07:47 +0000 2017,Thu Nov 30 23:26:27 +0000 2017,1120,False,False,False,True,4
24244,861951,861950,861952,324674,@AppleSupport My Macbook Air trackpad is not working properly. Need help! Sorry if any mistake using Google translate!,"@324674 Thanks for contacting us, we're happy to help. What is wrong with your trackpad? Which OS version is installed?",@AppleSupport My Macbook Air trackpad is not working properly. Need help! Sorry if any mistake using Google translate!,"@user Thanks for contacting us, we're happy to help. What is wrong with your trackpad? Which OS version is installed?",Tue Oct 24 06:26:03 +0000 2017,Tue Oct 24 13:01:03 +0000 2017,23700,False,False,False,False,8
29371,1037665,1037665,1037664,365472,@AppleSupport I have had so many issues with my IPhone 6s Plus since I updated my phone to iOS 11.0.3. I need assistance.,@365472 We'd be happy to assist with issues with iOS 11. Can you please message us in DM? https://t.co/GDrqU22YpT,@AppleSupport I have had so many issues with my IPhone 6s Plus since I updated my phone to iOS 11.0.3. I need assistance.,@user We'd be happy to assist with issues with iOS 11. Can you please message us in DM? https://t.co/GDrqU22YpT,Mon Oct 23 01:48:49 +0000 2017,Mon Oct 23 02:23:30 +0000 2017,2081,True,True,False,True,2
19261,689332,689334,689335,284718,"@AppleSupport Thanks! Just turned that back on, what's next?",@__daisu__ Let us know if the music loads back onto the device.,"@AppleSupport Thanks! Just turned that back on, what's next?",@__daisu__ Let us know if the music loads back onto the device.,Thu Nov 23 16:44:58 +0000 2017,Thu Nov 23 17:32:07 +0000 2017,2829,False,False,False,False,6
29475,1044447,1044446,1044448,366962,@AppleSupport that didn't really help me. i know not to give out info but 6 times i keep getting a call from your queens blvd store,"@366962 Please send us a DM, so we can help further with this. https://t.co/GDrqU22YpT",@AppleSupport that didn't really help me. i know not to give out info but 6 times i keep getting a call from your queens blvd store,"@user Please send us a DM, so we can help further with this. https://t.co/GDrqU22YpT",Sat Oct 14 19:30:49 +0000 2017,Sat Oct 14 19:43:31 +0000 2017,762,True,True,False,False,4
